structpayload_utctimestamp,structpayload_unique_visitor_session_id,structpayload_sessionId,structpayload_objectType,structpayload_objectId,structpayload_sourceType,structpayload_eventname,structPayload_metadata_page_title,structPayload_metadata_page_host,structPayload_metadata_page_hostname,structPayload_metadata_page_port,structPayload_metadata_page_protocol,structPayload_metadata_page_origin,structPayload_metadata_page_pathname,structPayload_metadata_page_hash,structPayload_metadata_page_search,structPayload_metadata_page_href
2018-06-19T00:25:27.254400Z,mBhcyg8NoL2MpbEmAR7npz,01Xbg4aF5rgkCHdbCrjGml,region,US-NV,Website,visited_without,,,,,,,,,,
2018-06-19T00:25:25.456400Z,mBhcyg8NoL2MpbEmAR7npz,01Xbg4aF5rgkCHdbCrjGml,goal,6020001,Reactful,visited_without,,,,,,,,,,
2018-06-28T06:29:23.142343Z,pcNXCTMxoiSKhUyyjJUkzt,01XpgZXOTcIwZxQbRLDCWm,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-28T06:29:23.142343Z,pcNXCTMxoiSKhUyyjJUkzt,01XpgZXOTcIwZxQbRLDCWm,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-28T06:29:23.142343Z,pcNXCTMxoiSKhUyyjJUkzt,01XpgZXOTcIwZxQbRLDCWm,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-28T06:29:23.988611Z,pcNXCTMxoiSKhUyyjJUkzt,01XpgZXOTcIwZxQbRLDCWm,page,/in/products/data-integration/connectors-powerexchange/powerexchange-for-change-data-capture.html,Website,visited_with,PowerExchange Change Data Capture (CDC) | Informatica India,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/in/products/data-integration/connectors-powerexchange/powerexchange-for-change-data-capture.html,,,https://www.informatica.com/in/products/data-integration/connectors-powerexchange/powerexchange-for-change-data-capture.html
2018-06-28T06:29:23.142343Z,pcNXCTMxoiSKhUyyjJUkzt,01XpgZXOTcIwZxQbRLDCWm,country,US,Website,visited_with,,,,,,,,,,
2018-06-28T06:29:23.142343Z,pcNXCTMxoiSKhUyyjJUkzt,01XpgZXOTcIwZxQbRLDCWm,type,new,Website,visited_with,,,,,,,,,,
2018-06-28T06:29:23.142343Z,pcNXCTMxoiSKhUyyjJUkzt,01XpgZXOTcIwZxQbRLDCWm,session,,Reactful,created_new,,,,,,,,,,
2018-06-28T06:29:23.142343Z,pcNXCTMxoiSKhUyyjJUkzt,01XpgZXOTcIwZxQbRLDCWm,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-28T06:29:23.142343Z,pcNXCTMxoiSKhUyyjJUkzt,01XpgZXOTcIwZxQbRLDCWm,region,US-?,Website,visited_with,,,,,,,,,,
2018-06-28T06:29:23.142343Z,pcNXCTMxoiSKhUyyjJUkzt,01XpgZXOTcIwZxQbRLDCWm,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-28T06:29:23.142343Z,pcNXCTMxoiSKhUyyjJUkzt,01XpgZXOTcIwZxQbRLDCWm,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-20T12:45:34.434850Z,tF8yvSdPI3tQ5CoPKyevKW,01YRJ3fXAGlrlCP2lbPNq0,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-20T12:45:34.434850Z,tF8yvSdPI3tQ5CoPKyevKW,01YRJ3fXAGlrlCP2lbPNq0,region,US-CA,Website,visited_with,,,,,,,,,,
2018-06-20T12:45:34.434850Z,tF8yvSdPI3tQ5CoPKyevKW,01YRJ3fXAGlrlCP2lbPNq0,country,US,Website,visited_with,,,,,,,,,,
2018-06-20T12:45:35.853090Z,tF8yvSdPI3tQ5CoPKyevKW,01YRJ3fXAGlrlCP2lbPNq0,page,/,Website,visited_with,Enterprise Cloud Data Management | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/,,,https://www.informatica.com/
2018-06-20T12:45:34.434850Z,tF8yvSdPI3tQ5CoPKyevKW,01YRJ3fXAGlrlCP2lbPNq0,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-20T12:45:34.434850Z,tF8yvSdPI3tQ5CoPKyevKW,01YRJ3fXAGlrlCP2lbPNq0,type,returning,Website,visited_with,,,,,,,,,,
2018-06-20T12:45:34.434850Z,tF8yvSdPI3tQ5CoPKyevKW,01YRJ3fXAGlrlCP2lbPNq0,reaction,10001,Reactful,visited,,,,,,,,,,
2018-06-20T12:45:34.434850Z,tF8yvSdPI3tQ5CoPKyevKW,01YRJ3fXAGlrlCP2lbPNq0,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-20T12:45:34.434850Z,tF8yvSdPI3tQ5CoPKyevKW,01YRJ3fXAGlrlCP2lbPNq0,session,,Reactful,created_new,,,,,,,,,,
2018-06-20T12:45:34.434850Z,tF8yvSdPI3tQ5CoPKyevKW,01YRJ3fXAGlrlCP2lbPNq0,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-20T12:45:34.434850Z,tF8yvSdPI3tQ5CoPKyevKW,01YRJ3fXAGlrlCP2lbPNq0,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-28T00:11:56.491550Z,aChlDjWhpnIQ6sxfjL5YWL,01YdgwdcAsVZxUvyKWDlAV,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-28T00:11:56.491550Z,aChlDjWhpnIQ6sxfjL5YWL,01YdgwdcAsVZxUvyKWDlAV,session,,Reactful,created_new,,,,,,,,,,
2018-06-28T00:11:56.491550Z,aChlDjWhpnIQ6sxfjL5YWL,01YdgwdcAsVZxUvyKWDlAV,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-28T00:11:56.491550Z,aChlDjWhpnIQ6sxfjL5YWL,01YdgwdcAsVZxUvyKWDlAV,device,mobile,Website,visited_with,,,,,,,,,,
2018-06-28T00:11:56.491550Z,aChlDjWhpnIQ6sxfjL5YWL,01YdgwdcAsVZxUvyKWDlAV,country,IN,Website,visited_with,,,,,,,,,,
2018-06-28T00:11:56.491550Z,aChlDjWhpnIQ6sxfjL5YWL,01YdgwdcAsVZxUvyKWDlAV,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-28T00:11:56.491550Z,aChlDjWhpnIQ6sxfjL5YWL,01YdgwdcAsVZxUvyKWDlAV,referer,lnkd.in,Website,visited_with,,,,,,,,,,
2018-06-28T00:11:56.491550Z,aChlDjWhpnIQ6sxfjL5YWL,01YdgwdcAsVZxUvyKWDlAV,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-28T00:11:56.491550Z,aChlDjWhpnIQ6sxfjL5YWL,01YdgwdcAsVZxUvyKWDlAV,region,IN-KA,Website,visited_with,,,,,,,,,,
2018-06-28T00:11:56.491550Z,aChlDjWhpnIQ6sxfjL5YWL,01YdgwdcAsVZxUvyKWDlAV,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-28T00:11:57.776163Z,aChlDjWhpnIQ6sxfjL5YWL,01YdgwdcAsVZxUvyKWDlAV,page,/lp/how-to-govern-your-data-as-a-business-asset_3367.html,Website,visited_with,How to Govern Your Data as a Business Asset | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/lp/how-to-govern-your-data-as-a-business-asset_3367.html,,?source=Social-LinkedIn,https://www.informatica.com/lp/how-to-govern-your-data-as-a-business-asset_3367.html?source=Social-LinkedIn
2018-06-28T00:11:56.491550Z,aChlDjWhpnIQ6sxfjL5YWL,01YdgwdcAsVZxUvyKWDlAV,type,new,Website,visited_with,,,,,,,,,,
2018-06-08T18:41:58.240900Z,pwC5a9MrpiIOfslUdsg0WH,01YgkC33VxII0upXqWRZfM,goal,4000001,Reactful,visited_without,,,,,,,,,,
2018-06-08T18:41:58.240900Z,pwC5a9MrpiIOfslUdsg0WH,01YgkC33VxII0upXqWRZfM,device,mobile,Website,visited_without,,,,,,,,,,
2018-06-08T18:41:58.240900Z,pwC5a9MrpiIOfslUdsg0WH,01YgkC33VxII0upXqWRZfM,session,,Reactful,created_new,,,,,,,,,,
2018-06-08T18:41:58.240900Z,pwC5a9MrpiIOfslUdsg0WH,01YgkC33VxII0upXqWRZfM,country,US,Website,visited_without,,,,,,,,,,
2018-06-08T18:41:59.609420Z,pwC5a9MrpiIOfslUdsg0WH,01YgkC33VxII0upXqWRZfM,page,/jp/lp/cloud-data-warehousing-with-microsoft-azure_3373.html,Website,visited_without,Microsoft Azureを使用したクラウドデータウェアハウジング | Informatica Japan,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/jp/lp/cloud-data-warehousing-with-microsoft-azure_3373.html,,?formid=4753&programName=18Q2-PPC1-GBL-JP-Cloud-New_Azure_Workbook-PT3373&cps=ppcGS&cext=search_google_18q2_jp-cloud-new_azure_workbook_apj_jp_ja&kw=%2Bazure%20%2B%E3%82%AF%E3%83%A9%E3%82%A6%E3%83%89%20%2B%E3%82%B5%E3%83%BC%E3%83%93%E3%82%B9,https://www.informatica.com/jp/lp/cloud-data-warehousing-with-microsoft-azure_3373.html?formid=4753&programName=18Q2-PPC1-GBL-JP-Cloud-New_Azure_Workbook-PT3373&cps=ppcGS&cext=search_google_18q2_jp-cloud-new_azure_workbook_apj_jp_ja&kw=%2Bazure%20%2B%E3%82%AF%E3%83%A9%E3%82%A6%E3%83%89%20%2B%E3%82%B5%E3%83%BC%E3%83%93%E3%82%B9
2018-06-08T18:41:58.240900Z,pwC5a9MrpiIOfslUdsg0WH,01YgkC33VxII0upXqWRZfM,region,US-?,Website,visited_without,,,,,,,,,,
2018-06-08T18:41:58.240900Z,pwC5a9MrpiIOfslUdsg0WH,01YgkC33VxII0upXqWRZfM,goal,3030001,Reactful,visited_without,,,,,,,,,,
2018-06-08T18:41:58.240900Z,pwC5a9MrpiIOfslUdsg0WH,01YgkC33VxII0upXqWRZfM,goal,9010001,Reactful,visited_without,,,,,,,,,,
2018-06-08T18:41:58.240900Z,pwC5a9MrpiIOfslUdsg0WH,01YgkC33VxII0upXqWRZfM,type,new,Website,visited_without,,,,,,,,,,
2018-06-28T06:58:19.931383Z,3y3NHIgqnbKH5qKKoOlH0f,01YmNWC8hcDp8oc24iu2Xn,region,US-?,Website,visited_with,,,,,,,,,,
2018-06-28T06:58:19.931383Z,3y3NHIgqnbKH5qKKoOlH0f,01YmNWC8hcDp8oc24iu2Xn,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-28T06:58:20.829068Z,3y3NHIgqnbKH5qKKoOlH0f,01YmNWC8hcDp8oc24iu2Xn,page,/solutions/solutions-for-business.html,Website,visited_with,Informatica Solutions for Business | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/solutions/solutions-for-business.html,,,https://www.informatica.com/solutions/solutions-for-business.html
2018-06-28T06:58:19.931383Z,3y3NHIgqnbKH5qKKoOlH0f,01YmNWC8hcDp8oc24iu2Xn,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-28T06:58:19.931383Z,3y3NHIgqnbKH5qKKoOlH0f,01YmNWC8hcDp8oc24iu2Xn,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-28T06:58:19.931383Z,3y3NHIgqnbKH5qKKoOlH0f,01YmNWC8hcDp8oc24iu2Xn,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-28T06:58:19.931383Z,3y3NHIgqnbKH5qKKoOlH0f,01YmNWC8hcDp8oc24iu2Xn,session,,Reactful,created_new,,,,,,,,,,
2018-06-28T06:58:19.931383Z,3y3NHIgqnbKH5qKKoOlH0f,01YmNWC8hcDp8oc24iu2Xn,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-28T06:58:19.931383Z,3y3NHIgqnbKH5qKKoOlH0f,01YmNWC8hcDp8oc24iu2Xn,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-28T06:58:19.931383Z,3y3NHIgqnbKH5qKKoOlH0f,01YmNWC8hcDp8oc24iu2Xn,country,US,Website,visited_with,,,,,,,,,,
2018-06-28T06:58:19.931383Z,3y3NHIgqnbKH5qKKoOlH0f,01YmNWC8hcDp8oc24iu2Xn,type,new,Website,visited_with,,,,,,,,,,
2018-07-02T09:56:14.369570Z,j5Ygl67P1GuVoib1LASIvg,01YrJwSSCEmt2EKhWeeZiR,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-07-02T09:56:14.369570Z,j5Ygl67P1GuVoib1LASIvg,01YrJwSSCEmt2EKhWeeZiR,region,US-CA,Website,visited_with,,,,,,,,,,
2018-07-02T09:56:14.369570Z,j5Ygl67P1GuVoib1LASIvg,01YrJwSSCEmt2EKhWeeZiR,type,new,Website,visited_with,,,,,,,,,,
2018-07-02T09:56:14.369570Z,j5Ygl67P1GuVoib1LASIvg,01YrJwSSCEmt2EKhWeeZiR,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-07-02T09:56:14.369570Z,j5Ygl67P1GuVoib1LASIvg,01YrJwSSCEmt2EKhWeeZiR,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-07-02T09:56:14.369570Z,j5Ygl67P1GuVoib1LASIvg,01YrJwSSCEmt2EKhWeeZiR,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-07-02T09:56:15.239951Z,j5Ygl67P1GuVoib1LASIvg,01YrJwSSCEmt2EKhWeeZiR,page,/cn/solutions.html,Website,visited_with,行业领先的数据管理解决方案 | Informatica 中国,trial-ion.informatica.com,trial-ion.informatica.com,,https:,https://trial-ion.informatica.com,/cn/solutions.html,,?akamai-rum=on&akamai-rum-rt=on,https://trial-ion.informatica.com/cn/solutions.html?akamai-rum=on&akamai-rum-rt=on
2018-07-02T09:56:14.369570Z,j5Ygl67P1GuVoib1LASIvg,01YrJwSSCEmt2EKhWeeZiR,session,,Reactful,created_new,,,,,,,,,,
2018-07-02T09:56:14.369570Z,j5Ygl67P1GuVoib1LASIvg,01YrJwSSCEmt2EKhWeeZiR,country,US,Website,visited_with,,,,,,,,,,
2018-07-02T09:56:14.369570Z,j5Ygl67P1GuVoib1LASIvg,01YrJwSSCEmt2EKhWeeZiR,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-07-02T09:56:14.369570Z,j5Ygl67P1GuVoib1LASIvg,01YrJwSSCEmt2EKhWeeZiR,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-27T09:16:30.563400Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,region,US-CO,Website,visited_with,,,,,,,,,,
2018-06-27T09:15:59.902139Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:16:30.560710Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,type,new,Website,visited_with,,,,,,,,,,
2018-06-27T09:15:59.902139Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,country,US,Website,visited_with,,,,,,,,,,
2018-06-27T09:16:30.560710Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-27T09:15:59.902139Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,region,US-CO,Website,visited_with,,,,,,,,,,
2018-06-27T09:16:30.563400Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,country,US,Website,visited_with,,,,,,,,,,
2018-06-27T09:16:30.560710Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,referer,www.google.com,Website,visited_with,,,,,,,,,,
2018-06-27T09:16:31.108001Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,page,/ipaas-magic-quadrant.html,Website,visited_with,Gartner Magic Quadrant for Enterprise iPaaS 2018 | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/ipaas-magic-quadrant.html,#fbid=Pyk_hQ-Ehvx,,https://www.informatica.com/ipaas-magic-quadrant.html#fbid=Pyk_hQ-Ehvx
2018-06-27T09:16:30.560710Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,region,US-CO,Website,visited_with,,,,,,,,,,
2018-06-27T09:16:30.563400Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:15:59.902139Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:15:59.902139Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,referer,www.google.com,Website,visited_with,,,,,,,,,,
2018-06-27T09:15:59.902139Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-27T09:16:30.560710Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:15:59.902139Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,session,,Reactful,created_new,,,,,,,,,,
2018-06-27T09:15:59.902139Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,type,new,Website,visited_with,,,,,,,,,,
2018-06-27T09:15:59.902139Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:16:30.563400Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:16:30.560710Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:16:30.560710Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,country,US,Website,visited_with,,,,,,,,,,
2018-06-27T09:16:30.560710Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:16:30.563400Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:16:30.560710Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:16:30.563400Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:16:30.563400Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-27T09:16:30.563400Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:16:30.563400Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,referer,www.google.com,Website,visited_with,,,,,,,,,,
2018-06-27T09:16:30.560710Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:16:30.563400Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,type,new,Website,visited_with,,,,,,,,,,
2018-06-27T09:15:59.902139Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:15:59.902139Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-27T09:16:01.176554Z,NA6zT0J24eQ98vC5rJ5GCm,01YxXuQk1GfaZBjGArvvO2,page,/about-us/news/news-releases/2018/04/20180423-informatica-positioned-as-a-leader-in-gartner-magic-quadrant-for-enterprise-ipaas.html,Website,visited_with,Informatica Positioned as a Leader in 2018 Gartner Magic Quadrant for Enterprise Integration Platform as a Service | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/about-us/news/news-releases/2018/04/20180423-informatica-positioned-as-a-leader-in-gartner-magic-quadrant-for-enterprise-ipaas.html,,,https://www.informatica.com/about-us/news/news-releases/2018/04/20180423-informatica-positioned-as-a-leader-in-gartner-magic-quadrant-for-enterprise-ipaas.html
2018-07-06T02:24:17.694410Z,VGfsz6xPL0k87oYhnDVzIe,01Z7f6cBzxo0ryzW2eIKak,session,,Reactful,created_new,,,,,,,,,,
2018-07-06T02:24:17.694410Z,VGfsz6xPL0k87oYhnDVzIe,01Z7f6cBzxo0ryzW2eIKak,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-07-06T02:24:18.639090Z,VGfsz6xPL0k87oYhnDVzIe,01Z7f6cBzxo0ryzW2eIKak,page,/cn/products/data-integration/powercenter.html,Website,visited_with,PowerCenter：企业数据集成平台 | Informatica 中国,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/cn/products/data-integration/powercenter.html,,,https://www.informatica.com/cn/products/data-integration/powercenter.html
2018-07-06T02:24:17.694410Z,VGfsz6xPL0k87oYhnDVzIe,01Z7f6cBzxo0ryzW2eIKak,device,desktop,Website,visited_with,,,,,,,,,,
2018-07-06T02:24:17.694410Z,VGfsz6xPL0k87oYhnDVzIe,01Z7f6cBzxo0ryzW2eIKak,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-07-06T02:24:17.694410Z,VGfsz6xPL0k87oYhnDVzIe,01Z7f6cBzxo0ryzW2eIKak,country,JP,Website,visited_with,,,,,,,,,,
2018-07-06T02:24:17.694410Z,VGfsz6xPL0k87oYhnDVzIe,01Z7f6cBzxo0ryzW2eIKak,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-07-06T02:24:17.694410Z,VGfsz6xPL0k87oYhnDVzIe,01Z7f6cBzxo0ryzW2eIKak,region,JP-13,Website,visited_with,,,,,,,,,,
2018-07-06T02:24:17.694410Z,VGfsz6xPL0k87oYhnDVzIe,01Z7f6cBzxo0ryzW2eIKak,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-07-06T02:24:17.694410Z,VGfsz6xPL0k87oYhnDVzIe,01Z7f6cBzxo0ryzW2eIKak,referer,www.baidu.com,Website,visited_with,,,,,,,,,,
2018-07-06T02:24:17.694410Z,VGfsz6xPL0k87oYhnDVzIe,01Z7f6cBzxo0ryzW2eIKak,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-07-06T02:24:17.694410Z,VGfsz6xPL0k87oYhnDVzIe,01Z7f6cBzxo0ryzW2eIKak,type,new,Website,visited_with,,,,,,,,,,
2018-07-05T16:49:32.928170Z,43cEOF2Nrm8uLqzLiqNwKf,01ZSmrTjj9CbsJMx37zW5L,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-07-05T16:49:32.928170Z,43cEOF2Nrm8uLqzLiqNwKf,01ZSmrTjj9CbsJMx37zW5L,type,new,Website,visited_with,,,,,,,,,,
2018-07-05T16:49:32.928170Z,43cEOF2Nrm8uLqzLiqNwKf,01ZSmrTjj9CbsJMx37zW5L,region,US-CA,Website,visited_with,,,,,,,,,,
2018-07-05T16:49:32.928170Z,43cEOF2Nrm8uLqzLiqNwKf,01ZSmrTjj9CbsJMx37zW5L,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-07-05T16:49:32.928170Z,43cEOF2Nrm8uLqzLiqNwKf,01ZSmrTjj9CbsJMx37zW5L,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-07-05T16:49:32.928170Z,43cEOF2Nrm8uLqzLiqNwKf,01ZSmrTjj9CbsJMx37zW5L,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-07-05T16:49:32.928170Z,43cEOF2Nrm8uLqzLiqNwKf,01ZSmrTjj9CbsJMx37zW5L,session,,Reactful,created_new,,,,,,,,,,
2018-07-05T16:49:32.928170Z,43cEOF2Nrm8uLqzLiqNwKf,01ZSmrTjj9CbsJMx37zW5L,country,US,Website,visited_with,,,,,,,,,,
2018-07-05T16:49:32.928170Z,43cEOF2Nrm8uLqzLiqNwKf,01ZSmrTjj9CbsJMx37zW5L,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-07-05T16:49:33.670050Z,43cEOF2Nrm8uLqzLiqNwKf,01ZSmrTjj9CbsJMx37zW5L,page,/,Website,visited_with,Enterprise Cloud Data Management | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/,#fbid=GkqiQDj7Er8,,https://www.informatica.com/#fbid=GkqiQDj7Er8
2018-07-05T16:49:32.928170Z,43cEOF2Nrm8uLqzLiqNwKf,01ZSmrTjj9CbsJMx37zW5L,device,mobile,Website,visited_with,,,,,,,,,,
2018-06-26T18:55:36.157867Z,6t83swR6XHiSYGC8MrnVTb,01ZkuUiMdQTzbCq2ufO0zF,region,IN-AP,Website,visited_with,,,,,,,,,,
2018-06-26T18:47:10.209265Z,6t83swR6XHiSYGC8MrnVTb,01ZkuUiMdQTzbCq2ufO0zF,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-26T18:55:36.157867Z,6t83swR6XHiSYGC8MrnVTb,01ZkuUiMdQTzbCq2ufO0zF,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-26T18:55:36.157867Z,6t83swR6XHiSYGC8MrnVTb,01ZkuUiMdQTzbCq2ufO0zF,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-26T19:23:23.549420Z,6t83swR6XHiSYGC8MrnVTb,01ZkuUiMdQTzbCq2ufO0zF,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-26T19:23:23.549420Z,6t83swR6XHiSYGC8MrnVTb,01ZkuUiMdQTzbCq2ufO0zF,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-26T19:23:23.549420Z,6t83swR6XHiSYGC8MrnVTb,01ZkuUiMdQTzbCq2ufO0zF,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-26T19:23:23.549420Z,6t83swR6XHiSYGC8MrnVTb,01ZkuUiMdQTzbCq2ufO0zF,region,IN-AP,Website,visited_with,,,,,,,,,,
2018-06-26T18:55:36.157867Z,6t83swR6XHiSYGC8MrnVTb,01ZkuUiMdQTzbCq2ufO0zF,country,IN,Website,visited_with,,,,,,,,,,
2018-06-26T18:55:37.851693Z,6t83swR6XHiSYGC8MrnVTb,01ZkuUiMdQTzbCq2ufO0zF,page,/products/cloud-integration/connectivity/connectors.html,Website,visited_with,All Cloud Connectors: Demos & Documentation | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/products/cloud-integration/connectivity/connectors.html,#fbid=WWQycYPGw2T,,https://www.informatica.com/products/cloud-integration/connectivity/connectors.html#fbid=WWQycYPGw2T
2018-06-26T18:55:36.157867Z,6t83swR6XHiSYGC8MrnVTb,01ZkuUiMdQTzbCq2ufO0zF,type,new,Website,visited_with,,,,,,,,,,
2018-06-26T18:47:12.019052Z,6t83swR6XHiSYGC8MrnVTb,01ZkuUiMdQTzbCq2ufO0zF,page,/products/cloud-integration.html,Website,visited_with,Next-Generation iPaaS: Intelligent Cloud Integration Services | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/products/cloud-integration.html,#fbid=WWQycYPGw2T,,https://www.informatica.com/products/cloud-integration.html#fbid=WWQycYPGw2T
